timestamp,x,y,z
78012,0.63172776,-0.107680865,6.7767158
78032,0.90691215,-0.5623334,7.391693
78051,0.6532639,-0.8542682,8.820259
78071,0.38765112,-1.0887731,9.779816
78090,0.105287954,-1.1677392,10.241647
78110,-0.24407662,-1.1390243,10.593404
78129,-0.33022133,-1.2060257,10.504867
78150,-0.4115802,-0.83033913,9.626669
78169,-0.42833054,-0.39004403,8.57379
78189,-0.42354473,0.047858164,7.779344
78209,-0.41875893,0.41875893,7.3270845
78228,-0.34457877,0.6748001,7.0782223
78247,-0.40440148,0.8351249,7.396479
78267,-0.40679437,0.8901618,8.205282
78286,-0.23211208,0.8925547,8.896832
78306,-0.031107806,0.68915755,9.440022
78325,0.19143265,0.5623334,9.806137
78345,0.15075321,0.6819788,9.566847
78364,-0.1196454,0.9093051,9.176803
78384,-0.17707519,1.1246668,9.310805
78403,-0.09810923,1.0433079,9.509417
78423,-0.028714897,0.8877689,9.798959
78442,-0.033500712,0.110073775,11.000198
78463,0.19143265,-0.3565433,12.837952
78482,0.20100428,-0.61497736,12.045899
78502,0.055036888,-0.78487384,13.019813
78522,-0.2584341,-1.5314612,14.417272
78541,-0.7944455,-1.8712541,15.058571
78560,-1.2155973,-2.2756555,15.429471
78580,-1.119881,-2.390515,13.960226
78599,-0.99784267,-1.3783151,10.602976
78620,-1.2754201,-0.5599405,6.3172774
78639,-1.8353605,0.36611494,5.1327877
78659,-2.2206187,0.21296883,6.3651357
78679,-2.215833,-0.4139731,7.6453414
78699,-1.74443,-1.251491,9.131337
78718,-1.0552725,-1.7516087,10.100465
78738,-0.4091873,-1.8712541,10.172253
78758,-0.15075321,-1.9095407,10.054999
78777,0.27039862,-1.5410328,9.327556
78796,0.19143265,-0.95237744,8.832224
78816,-0.09332342,-0.23211208,8.231604
78835,-0.2943277,0.3565433,7.731486
78855,-0.48336744,0.7418015,7.5137315
78874,-0.5336185,0.8159817,7.84156
78894,-0.45465255,0.6843717,8.490038
78913,-0.26082698,0.4785816,9.01887
78933,-0.1172525,0.24168372,9.420879
78952,-0.088537596,0.22493336,9.794173
78972,-0.0598227,0.19143265,9.69367
78991,-0.10289505,0.416366,9.4998455
79012,-0.24646953,0.68915755,9.380199
79031,-0.5049036,0.9451987,9.712814
79051,-0.5551547,0.63412064,10.686728
79071,-0.90451926,0.34457877,11.835323
79090,-1.0983448,-0.22732627,12.90256
79109,-0.72744405,-0.12443122,13.565396
79129,-0.8183746,-0.22493336,12.689591
79148,-0.60301286,-0.35893622,13.417036
79168,0.12203831,-0.677193,12.86906
79187,0.24886245,-0.3804724,11.048057
79207,0.22732627,-0.7872668,11.617569
79226,0.5551547,-1.2921704,11.694141
79247,0.5623334,-0.5360114,9.344306
79266,0.4785816,0.110073775,6.535032
79286,0.6556568,-0.36372203,7.365371
79306,0.6389065,-1.0241647,9.05955
79326,0.45465255,-1.4812101,9.985605
79345,0.2943277,-1.6702498,10.930804
79365,0.18664683,-1.8066456,11.093522
79385,0.014357449,-1.4501023,10.241647
79404,-0.08375178,-1.1294526,8.973405
79423,-0.22732627,-0.7106937,7.985134
79443,-0.5049036,0.28236315,8.126316
79462,-0.5934412,0.07657306,7.087794
79482,-0.87580436,0.57429796,7.4850163
79501,-0.911698,0.7226582,7.705164
79521,-1.0241647,1.0098072,8.088029
79540,-0.9164838,1.2060257,8.490038
79560,-0.80641,1.3663505,8.935119
79579,-0.63651353,1.3663505,9.212696
79599,-0.57669085,1.3902797,9.47113
79618,-0.4785816,1.4166015,9.574025
79639,-0.35893622,1.328064,9.657777
79658,-0.2368979,1.1749178,10.153109
79678,-0.03828653,0.9475916,10.528795
79698,0.27997026,0.3828653,10.823123
79717,0.49054617,-0.51208234,11.12463
79736,0.83033913,-0.19621846,11.493137
79756,0.4737958,-0.9667349,11.560139
79775,-0.105287954,-1.2419193,13.41225
79795,-0.43311638,-1.6152129,15.046606
79814,-1.1150951,-1.2012398,14.608704
79834,-1.586498,-0.9093051,13.847759
79853,-1.4213874,-0.89494765,12.074615
79874,-1.2275618,-0.23211208,9.172017
79893,-1.4357449,0.64129937,6.2048106
79913,-1.6152129,0.6819788,5.577869
79933,-1.61282,0.25125536,7.0973654
79953,-1.483603,-0.45225963,8.712579
79972,-0.9571632,-1.2849916,10.110037
79992,-0.38765112,-1.5817122,10.801587
80012,-0.011964541,-1.3256711,10.196181
80031,0.21775463,-0.9093051,9.045193
80050,0.33979294,-0.7394086,8.279462
80070,0.208183,-0.3278284,7.9300976
80089,0.031107806,0.12443122,7.623805
80109,-0.071787246,0.49533197,7.5711613
80128,-0.06221561,0.51926106,7.6261983
80148,-0.047858164,0.4977249,8.176567
80167,-0.12203831,0.5049036,8.76283
80187,-0.10289505,0.37568656,9.274912
80206,-0.17468229,0.46422416,9.727171
80226,-0.3278284,0.6006199,9.698457
80245,-0.57429796,0.83991075,9.906639
80266,-0.7992313,1.0385221,9.964069
80285,-1.0074143,1.3089207,9.837245
80305,-1.1127023,1.4405307,9.349092
80325,-1.14381,1.4812101,9.253376
80344,-1.2825987,1.430959,9.715207
80363,-1.4357449,1.093559,10.691513
80383,-1.2012398,0.21296883,11.871217
80402,-1.0385221,0.51208234,12.584304
80422,-0.99305683,-0.067001425,11.122237
80441,-1.1127023,0.052643977,13.515145
80461,-0.34936458,-0.7609448,13.689827
80480,0.0,-0.33022133,11.950183
80500,0.052643977,-0.014357449,10.789622
80519,0.33740005,-0.7154795,10.93559
80539,0.31347096,-0.31825677,9.667349
80558,0.19382556,0.023929082,7.9803486
80579,0.3278284,-0.15075321,7.8822393
80598,0.416366,-0.63412064,9.337128
80618,0.27997026,-0.9404129,9.901854
80638,-0.011964541,-1.1820966,10.722621
80658,-0.19861138,-1.6152129,11.665427
80677,-0.43072346,-1.6415349,12.02197
80697,-0.6939433,-1.1509888,10.760908
80717,-0.7705164,-0.46183127,8.700614
80736,-0.73701566,-0.09093051,7.736272
80755,-0.6293348,0.2943277,7.10933
80775,-0.6389065,0.70830077,6.999256
80794,-0.48576033,0.7944455,7.2768335
80815,-0.4139731,0.8518753,7.8630958
80834,-0.33500713,0.8518753,8.370393
80854,-0.22254045,0.8040171,8.892047
80874,-0.07418015,0.75376606,9.222268
80893,-0.019143265,0.8351249,9.250982
80912,-0.002392908,0.9858781,8.856153
80932,-0.13160995,1.2012398,8.920761
80951,-0.052643977,1.1940612,9.5405245
80971,-0.069394335,1.0241647,10.105251
80990,0.021536173,0.67240715,10.464187
81010,0.055036888,0.24646953,10.851838
81029,0.19382556,-0.22732627,11.383064
81049,0.3804724,0.25604117,11.251453
81068,0.009571632,0.22732627,9.861175
81088,-0.90451926,-0.2584341,12.35937
81107,-1.2969562,-1.5218896,15.900874
81128,-1.3519931,-1.8353605,15.80755
81147,-1.3854938,-1.586498,14.204303
81167,-0.99305683,-1.0050215,11.564925
81187,-0.859054,-0.16750357,7.934883
81207,-1.0098072,0.17707519,5.984663
81226,-1.0480938,-0.20100428,8.092815
81246,-1.2012398,-0.703515,9.394557
81266,-1.2132044,-1.1533817,10.823123
81285,-0.9667349,-1.093559,11.406993
81304,-0.7202653,-0.3828653,9.5405245
81324,-0.46901,0.3517575,7.741058
81343,-0.057429794,0.37568656,7.1739383
81363,0.13878867,0.49054617,7.0399356
81382,0.19861138,0.61497736,7.025578
81402,0.16032484,0.7202653,7.697985
81421,0.13400285,0.52165395,8.540289
81442,0.11246668,0.40200856,9.301233
81461,0.019143265,0.32064968,9.722385
81481,-0.055036888,0.37568656,9.928176
81501,-0.08135887,0.39004403,9.547704
81520,-0.234505,0.67240715,9.049978
81539,-0.4139731,0.96194905,8.695828
81559,-0.7059079,1.2993491,8.492431
81578,-0.98827106,1.4142087,8.923154
81598,-1.14381,1.4692456,9.681706
81617,-1.0337363,1.4453164,9.928176
81637,-1.0289505,1.6199988,10.126787
81656,-0.9284483,1.1557746,11.172488
81676,-0.6580497,0.4737958,12.524481
81695,-0.3517575,0.6293348,13.551039
81715,-0.39722276,-0.11246668,12.732664
81734,-0.21296883,-0.37568656,13.199281
81755,0.31347096,-0.44747382,13.211246
81774,0.3254355,-0.33740005,11.598426
81794,0.033500712,-0.6532639,11.442886
81814,0.05025107,-0.5695121,11.509888
81833,-0.20100428,-0.028714897,8.671899
81852,-0.2967206,0.72983694,7.305548
81872,-0.15314612,0.64369226,7.0901866
81891,0.22493336,-0.2919348,8.35125
81912,0.37807947,-0.8877689,9.47113
81931,0.3278284,-1.1127023,10.490509
81951,0.36372203,-1.0839874,10.859017
81971,-0.07657306,-0.9858781,11.050449
81990,-0.24407662,-0.63172776,10.78723
82009,-0.47140288,-0.09093051,10.07175
82029,-0.57908374,0.416366,9.023657
82048,-0.7633377,1.0002356,8.004277
82069,-0.6101916,1.3256711,7.4563017
82088,-0.3230426,1.1485959,7.1906886
82108,-0.13160995,0.9858781,7.7458434
82128,-0.055036888,1.0552725,7.810452
82147,-0.12682413,0.99305683,8.159817
82166,-0.069394335,0.7513731,8.260319
82186,-0.2392908,1.0002356,8.662328
82205,-0.48336744,1.3256711,8.949476
82225,-0.5072965,1.3950654,8.961441
82244,-0.48815325,1.3113136,9.428058
82264,-0.5551547,1.0433079,10.162681
82283,-0.48097453,0.45465255,11.351956
82303,-0.21057591,-0.15314612,12.249296
82322,0.25125536,0.36611494,11.698928
82342,0.30868515,-0.25364825,11.332812
82361,-0.06221561,-0.28236315,11.780287
82382,-0.52165395,-0.5623334,12.981526
82401,-0.99784267,-0.8638398,13.433786
82421,-1.277813,-0.90451926,14.070299
82441,-1.1318455,-0.93084127,13.1107435
82460,-1.2538838,-0.27518442,10.210539
82479,-1.3783151,0.045465253,7.908561
82499,-1.4979604,-0.18903974,7.7458434
